66.249.66.92 - - [18/Feb/2022:02:27:26 -0800] "GET /ads.txt HTTP/1.1" 404 328 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
82.80.249.137 - - [18/Feb/2022:15:48:33 -0800] "GET /self.logs/access.log.2022-01-26.gz HTTP/1.1" 200 12547 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/31.0.1650.63 Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:33 -0800] "GET /self.logs/access.log.2022-01-28.gz HTTP/1.1" 200 10019 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:48:33 -0800] "GET /self.logs/access.log.2022-01-29.gz HTTP/1.1" 200 11353 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:34 -0800] "GET /self.logs/access.log.2022-01-31.gz HTTP/1.1" 200 12114 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:34 -0800] "GET /self.logs/access.log.2022-01-30.gz HTTP/1.1" 200 9812 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:34 -0800] "GET /self.logs/access.log.2022-02-02.gz HTTP/1.1" 200 18221 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:48:34 -0800] "GET /self.logs/access.log.2022-02-01.gz HTTP/1.1" 200 14987 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:15:48:37 -0800] "GET /self.logs/access.log.2022-02-03.gz HTTP/1.1" 200 8247 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible)" 
82.80.249.137 - - [18/Feb/2022:15:48:38 -0800] "GET /self.logs/access.log.2022-02-04.gz HTTP/1.1" 200 7414 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:39 -0800] "GET /self.logs/access.log.2022-02-05.gz HTTP/1.1" 200 10464 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.3) Gecko/20100101 Firefox/27.3" 
82.80.249.137 - - [18/Feb/2022:15:48:40 -0800] "GET /self.logs/access.log.2022-02-06.gz HTTP/1.1" 200 9764 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0" 
82.80.249.137 - - [18/Feb/2022:15:48:40 -0800] "GET /self.logs/access.log.2022-02-07.gz HTTP/1.1" 200 12533 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
51.222.253.1 - - [18/Feb/2022:15:48:41 -0800] "GET /Datasets%20Description/PE_malware/ HTTP/1.1" 200 642 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
82.80.249.137 - - [18/Feb/2022:15:48:42 -0800] "GET /self.logs/access.log.2022-02-08.gz HTTP/1.1" 200 19601 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:48:43 -0800] "GET /self.logs/access.log.2022-02-09.gz HTTP/1.1" 200 11182 "http://www.secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.249.137 - - [18/Feb/2022:15:48:44 -0800] "GET /self.logs/access.log.2022-02-10.gz HTTP/1.1" 200 10431 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:48:44 -0800] "GET /self.logs/access.log.2022-02-11.gz HTTP/1.1" 200 9644 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:44 -0800] "GET /self.logs/access.log.2022-02-12.gz HTTP/1.1" 200 13361 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:45 -0800] "GET /self.logs/access.log.2022-02-13.gz HTTP/1.1" 200 20816 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:48:46 -0800] "GET /self.logs/access.log.2022-02-14.gz HTTP/1.1" 200 11580 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:48:48 -0800] "GET /self.logs/access.log.2022-02-15.gz HTTP/1.1" 200 13411 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:48:48 -0800] "GET /self.logs/error.log.2017-01-01.gz HTTP/1.1" 200 1062 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:48 -0800] "GET /self.logs/error.log.2017-01-02.gz HTTP/1.1" 200 2671 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:48:49 -0800] "GET /self.logs/error.log.2017-01-03.gz HTTP/1.1" 200 4472 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:48:49 -0800] "GET /self.logs/error.log.2017-01-04.gz HTTP/1.1" 200 4159 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:48:49 -0800] "GET /self.logs/error.log.2017-01-05.gz HTTP/1.1" 200 5088 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0" 
82.80.249.137 - - [18/Feb/2022:15:48:49 -0800] "GET /self.logs/error.log.2017-01-07.gz HTTP/1.1" 200 866 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0" 
82.80.249.137 - - [18/Feb/2022:15:48:49 -0800] "GET /self.logs/error.log.2017-01-06.gz HTTP/1.1" 200 2404 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:50 -0800] "GET /self.logs/error.log.2017-01-08.gz HTTP/1.1" 200 1126 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:52 -0800] "GET /self.logs/error.log.2017-01-09.gz HTTP/1.1" 200 917 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:48:54 -0800] "GET /self.logs/error.log.2017-01-10.gz HTTP/1.1" 200 2654 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:48:54 -0800] "GET /self.logs/error.log.2017-01-11.gz HTTP/1.1" 200 3513 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0" 
82.80.249.137 - - [18/Feb/2022:15:48:57 -0800] "GET /self.logs/error.log.2017-01-12.gz HTTP/1.1" 200 2352 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:48:57 -0800] "GET /self.logs/error.log.2017-01-15.gz HTTP/1.1" 200 835 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:15:48:58 -0800] "GET /self.logs/error.log.2017-01-13.gz HTTP/1.1" 200 1212 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:48:58 -0800] "GET /self.logs/error.log.2017-01-14.gz HTTP/1.1" 200 833 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:48:58 -0800] "GET /self.logs/error.log.2017-01-16.gz HTTP/1.1" 200 1022 "http://www.secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.249.137 - - [18/Feb/2022:15:49:00 -0800] "GET /self.logs/error.log.2017-01-17.gz HTTP/1.1" 200 927 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:01 -0800] "GET /self.logs/error.log.2017-01-18.gz HTTP/1.1" 200 709 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:03 -0800] "GET /self.logs/error.log.2017-01-19.gz HTTP/1.1" 200 894 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:03 -0800] "GET /self.logs/error.log.2017-01-21.gz HTTP/1.1" 200 988 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:49:03 -0800] "GET /self.logs/error.log.2017-01-22.gz HTTP/1.1" 200 769 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.3) Gecko/20100101 Firefox/27.3" 
82.80.249.137 - - [18/Feb/2022:15:49:05 -0800] "GET /self.logs/error.log.2017-01-20.gz HTTP/1.1" 200 848 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:07 -0800] "GET /self.logs/error.log.2017-01-24.gz HTTP/1.1" 200 1258 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0" 
82.80.249.137 - - [18/Feb/2022:15:49:07 -0800] "GET /self.logs/error.log.2017-01-23.gz HTTP/1.1" 200 1043 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:09 -0800] "GET /self.logs/error.log.2017-01-25.gz HTTP/1.1" 200 1377 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:09 -0800] "GET /self.logs/error.log.2017-01-26.gz HTTP/1.1" 200 1360 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:49:09 -0800] "GET /self.logs/error.log.2017-01-27.gz HTTP/1.1" 200 1727 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:10 -0800] "GET /self.logs/error.log.2017-01-28.gz HTTP/1.1" 200 1456 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:49:11 -0800] "GET /self.logs/error.log.2017-02-01.gz HTTP/1.1" 200 885 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:11 -0800] "GET /self.logs/error.log.2017-01-31.gz HTTP/1.1" 200 2092 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:11 -0800] "GET /self.logs/error.log.2017-01-30.gz HTTP/1.1" 200 1938 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:11 -0800] "GET /self.logs/error.log.2017-01-29.gz HTTP/1.1" 200 973 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:13 -0800] "GET /self.logs/error.log.2017-02-02.gz HTTP/1.1" 200 913 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:13 -0800] "GET /self.logs/error.log.2017-02-03.gz HTTP/1.1" 200 797 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:49:14 -0800] "GET /self.logs/error.log.2017-02-04.gz HTTP/1.1" 200 959 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:49:15 -0800] "GET /self.logs/error.log.2017-02-06.gz HTTP/1.1" 200 1319 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0" 
82.80.249.137 - - [18/Feb/2022:15:49:15 -0800] "GET /self.logs/error.log.2017-02-05.gz HTTP/1.1" 200 1347 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:15 -0800] "GET /self.logs/error.log.2017-02-07.gz HTTP/1.1" 200 1352 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:49:15 -0800] "GET /self.logs/error.log.2017-02-08.gz HTTP/1.1" 200 2099 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:16 -0800] "GET /self.logs/error.log.2017-02-09.gz HTTP/1.1" 200 1161 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:16 -0800] "GET /self.logs/error.log.2017-02-10.gz HTTP/1.1" 200 1189 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.3) Gecko/20100101 Firefox/27.3" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-11.gz HTTP/1.1" 200 926 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-13.gz HTTP/1.1" 200 1088 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-12.gz HTTP/1.1" 200 1179 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-14.gz HTTP/1.1" 200 1679 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-15.gz HTTP/1.1" 200 842 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-16.gz HTTP/1.1" 200 1078 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-17.gz HTTP/1.1" 200 874 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:17 -0800] "GET /self.logs/error.log.2017-02-18.gz HTTP/1.1" 200 889 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko" 
82.80.249.137 - - [18/Feb/2022:15:49:18 -0800] "GET /self.logs/error.log.2017-02-19.gz HTTP/1.1" 200 741 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0" 
82.80.249.137 - - [18/Feb/2022:15:49:18 -0800] "GET /self.logs/error.log.2017-02-20.gz HTTP/1.1" 200 1033 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:18 -0800] "GET /self.logs/error.log.2017-02-21.gz HTTP/1.1" 200 955 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:19 -0800] "GET /self.logs/error.log.2017-02-22.gz HTTP/1.1" 200 981 "http://www.secrepo.com/self.logs/" "Mozilla/6.0 (compatible)" 
82.80.249.137 - - [18/Feb/2022:15:49:19 -0800] "GET /self.logs/error.log.2017-02-24.gz HTTP/1.1" 200 937 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:19 -0800] "GET /self.logs/error.log.2017-02-23.gz HTTP/1.1" 200 1016 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:19 -0800] "GET /self.logs/error.log.2017-02-25.gz HTTP/1.1" 200 972 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:19 -0800] "GET /self.logs/error.log.2017-02-26.gz HTTP/1.1" 200 1508 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:20 -0800] "GET /self.logs/error.log.2017-02-28.gz HTTP/1.1" 200 872 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:15:49:20 -0800] "GET /self.logs/error.log.2017-02-27.gz HTTP/1.1" 200 1058 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0" 
82.80.249.137 - - [18/Feb/2022:15:49:20 -0800] "GET /self.logs/error.log.2017-03-01.gz HTTP/1.1" 200 1064 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:20 -0800] "GET /self.logs/error.log.2017-03-02.gz HTTP/1.1" 200 1027 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:22 -0800] "GET /self.logs/error.log.2017-03-04.gz HTTP/1.1" 200 1276 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:22 -0800] "GET /self.logs/error.log.2017-03-03.gz HTTP/1.1" 200 1015 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:49:22 -0800] "GET /self.logs/error.log.2017-03-05.gz HTTP/1.1" 200 839 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:22 -0800] "GET /self.logs/error.log.2017-03-06.gz HTTP/1.1" 200 888 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:23 -0800] "GET /self.logs/error.log.2017-03-10.gz HTTP/1.1" 200 939 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:23 -0800] "GET /self.logs/error.log.2017-03-07.gz HTTP/1.1" 200 973 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:15:49:23 -0800] "GET /self.logs/error.log.2017-03-08.gz HTTP/1.1" 200 1812 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10" 
82.80.249.137 - - [18/Feb/2022:15:49:23 -0800] "GET /self.logs/error.log.2017-03-09.gz HTTP/1.1" 200 1322 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:23 -0800] "GET /self.logs/error.log.2017-03-11.gz HTTP/1.1" 200 749 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:24 -0800] "GET /self.logs/error.log.2017-03-13.gz HTTP/1.1" 200 1223 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:15:49:24 -0800] "GET /self.logs/error.log.2017-03-15.gz HTTP/1.1" 200 963 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:15:49:24 -0800] "GET /self.logs/error.log.2017-03-14.gz HTTP/1.1" 200 1182 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:15:49:24 -0800] "GET /self.logs/error.log.2017-03-16.gz HTTP/1.1" 200 1123 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:15:49:25 -0800] "GET /self.logs/error.log.2017-03-18.gz HTTP/1.1" 200 1115 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:27.0) Gecko/20100101 Firefox/27.0" 
