54.197.16.86 - - [19/Oct/2023:01:52:37 -0700] "GET / HTTP/1.1" 200 13143 "-" "Mozilla/5.0 (compatible; startmebot/1.0; +https://start.me/bot)" 
202.63.172.228 - - [19/Oct/2023:03:29:28 -0700] "GET /include/vdimgck.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:28 -0700] "POST / HTTP/1.1" 200 13186 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:30 -0700] "GET /include/vdimgck.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:31 -0700] "POST / HTTP/1.1" 200 13186 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:32 -0700] "GET /include/vdimgck.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:33 -0700] "POST / HTTP/1.1" 200 13186 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:35 -0700] "GET /include/vdimgck.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:35 -0700] "POST / HTTP/1.1" 200 13186 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:37 -0700] "GET /include/vdimgck.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
202.63.172.228 - - [19/Oct/2023:03:29:37 -0700] "POST / HTTP/1.1" 200 13186 "-" "python-requests/2.31.0" 
107.20.105.74 - - [19/Oct/2023:03:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:03:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.191.63.146 - - [19/Oct/2023:03:38:26 -0700] "GET /.env HTTP/1.1" 404 519 "-" "python-requests/2.26.0" 
107.191.63.146 - - [19/Oct/2023:03:38:26 -0700] "POST / HTTP/1.1" 200 13163 "-" "python-requests/2.26.0" 
107.191.63.146 - - [19/Oct/2023:03:38:34 -0700] "GET /.env HTTP/1.1" 301 483 "-" "python-requests/2.26.0" 
107.191.63.146 - - [19/Oct/2023:03:38:34 -0700] "GET /.env HTTP/1.1" 404 519 "-" "python-requests/2.26.0" 
107.191.63.146 - - [19/Oct/2023:03:38:35 -0700] "POST / HTTP/1.1" 301 474 "-" "python-requests/2.26.0" 
107.191.63.146 - - [19/Oct/2023:03:38:35 -0700] "GET / HTTP/1.1" 200 13163 "-" "python-requests/2.26.0" 
66.249.64.104 - - [19/Oct/2023:03:39:14 -0700] "GET /?t=1&cn=ZmxleGlibGVfcmVjc18y&refsrc=email&iid=2572d65d1a814c138a77f3b60465fe37&uid=30635594&nid=244+272699400 HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.70 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
49.7.21.70 - - [19/Oct/2023:03:41:09 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
107.20.105.74 - - [19/Oct/2023:03:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:03:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
114.119.153.122 - - [19/Oct/2023:03:51:57 -0700] "GET /Datasets%20Description/Network?C=S%3BO%3DA HTTP/1.1" 301 629 "https://www.secrepo.com/Datasets%20Description/Network" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.153.122 - - [19/Oct/2023:03:52:00 -0700] "GET /Datasets%20Description/Network/?C=S%3BO%3DA HTTP/1.1" 200 746 "https://www.secrepo.com/Datasets%20Description/Network" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
51.222.253.13 - - [19/Oct/2023:03:55:27 -0700] "GET / HTTP/1.1" 200 13142 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
107.20.105.74 - - [19/Oct/2023:03:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:03:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:06:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:06:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:16:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:16:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:26:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:26:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
119.42.148.122 - - [19/Oct/2023:04:31:27 -0700] "GET /css/album.css HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
119.42.148.122 - - [19/Oct/2023:04:31:46 -0700] "GET /data/admin/allowurl.txt HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
107.20.105.74 - - [19/Oct/2023:04:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
123.6.49.15 - - [19/Oct/2023:04:37:22 -0700] "GET / HTTP/1.1" 200 13186 "http://baidu.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
123.6.49.50 - - [19/Oct/2023:04:37:25 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
123.6.49.15 - - [19/Oct/2023:04:37:28 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 669 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
123.6.49.42 - - [19/Oct/2023:04:37:31 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 669 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
2.57.170.169 - - [19/Oct/2023:04:41:15 -0700] "HEAD /backup.zip HTTP/1.1" 301 177 "-" "-" 
2.57.170.167 - - [19/Oct/2023:04:41:15 -0700] "HEAD /backup.zip HTTP/1.1" 404 265 "-" "-" 
185.198.243.111 - - [19/Oct/2023:04:41:16 -0700] "HEAD /dump.sql HTTP/1.1" 301 175 "-" "-" 
45.89.242.148 - - [19/Oct/2023:04:41:16 -0700] "HEAD /dump.sql HTTP/1.1" 404 265 "-" "-" 
84.32.71.75 - - [19/Oct/2023:04:41:18 -0700] "HEAD /backups/credentials.txt HTTP/1.1" 301 190 "-" "-" 
84.32.71.109 - - [19/Oct/2023:04:41:18 -0700] "HEAD /backups/credentials.txt HTTP/1.1" 404 265 "-" "-" 
2.57.170.56 - - [19/Oct/2023:04:43:34 -0700] "HEAD /bak/www.rar HTTP/1.1" 301 178 "-" "-" 
2.57.170.140 - - [19/Oct/2023:04:43:34 -0700] "HEAD /bak/www.rar HTTP/1.1" 404 265 "-" "-" 
85.203.47.14 - - [19/Oct/2023:04:44:32 -0700] "HEAD /back/www.tar HTTP/1.1" 301 179 "-" "-" 
85.203.47.38 - - [19/Oct/2023:04:44:32 -0700] "HEAD /back/www.tar HTTP/1.1" 404 265 "-" "-" 
45.89.242.143 - - [19/Oct/2023:04:45:08 -0700] "HEAD /back/directory.gz HTTP/1.1" 301 184 "-" "-" 
185.198.243.126 - - [19/Oct/2023:04:45:09 -0700] "HEAD /back/directory.gz HTTP/1.1" 404 265 "-" "-" 
107.20.105.74 - - [19/Oct/2023:04:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
119.42.148.122 - - [19/Oct/2023:04:48:15 -0700] "GET /css/album.css HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
119.42.148.122 - - [19/Oct/2023:04:48:17 -0700] "GET /data/admin/allowurl.txt HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
84.32.71.96 - - [19/Oct/2023:04:49:03 -0700] "HEAD /backups/public_html.rar HTTP/1.1" 301 190 "-" "-" 
84.32.71.90 - - [19/Oct/2023:04:49:03 -0700] "HEAD /backups/public_html.rar HTTP/1.1" 404 265 "-" "-" 
84.32.71.63 - - [19/Oct/2023:04:50:19 -0700] "HEAD /restore/secrepo.com.gz HTTP/1.1" 301 189 "-" "-" 
84.32.71.99 - - [19/Oct/2023:04:50:19 -0700] "HEAD /restore/secrepo.com.gz HTTP/1.1" 404 265 "-" "-" 
114.119.143.77 - - [19/Oct/2023:04:50:46 -0700] "GET /self.logs/error.log.2020-02-29 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
185.192.16.59 - - [19/Oct/2023:04:52:21 -0700] "HEAD /backup/secrepo.com.tar.gz HTTP/1.1" 301 192 "-" "-" 
185.192.16.59 - - [19/Oct/2023:04:52:22 -0700] "HEAD /backup/secrepo.com.tar.gz HTTP/1.1" 404 265 "-" "-" 
52.167.144.140 - - [19/Oct/2023:04:55:55 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/dns.html HTTP/1.1" 200 1793 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
107.20.105.74 - - [19/Oct/2023:04:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:04:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
194.32.120.145 - - [19/Oct/2023:04:56:44 -0700] "HEAD /backup/credentials.txt HTTP/1.1" 301 189 "-" "-" 
194.32.120.120 - - [19/Oct/2023:04:56:44 -0700] "HEAD /backup/credentials.txt HTTP/1.1" 404 265 "-" "-" 
84.32.71.90 - - [19/Oct/2023:04:57:52 -0700] "HEAD /restore/directory.tar.gz HTTP/1.1" 301 191 "-" "-" 
84.32.71.58 - - [19/Oct/2023:04:57:52 -0700] "HEAD /restore/directory.tar.gz HTTP/1.1" 404 265 "-" "-" 
194.32.120.131 - - [19/Oct/2023:04:58:16 -0700] "HEAD /backups/Archive.zip HTTP/1.1" 301 186 "-" "-" 
194.32.120.127 - - [19/Oct/2023:04:58:16 -0700] "HEAD /backups/Archive.zip HTTP/1.1" 404 265 "-" "-" 
85.203.47.38 - - [19/Oct/2023:04:59:20 -0700] "HEAD /restore/public_html.rar HTTP/1.1" 301 190 "-" "-" 
85.203.47.28 - - [19/Oct/2023:04:59:21 -0700] "HEAD /restore/public_html.rar HTTP/1.1" 404 265 "-" "-" 
94.46.13.80 - - [19/Oct/2023:05:02:58 -0700] "HEAD /bak/backup.sql.tar HTTP/1.1" 301 185 "-" "-" 
94.46.13.80 - - [19/Oct/2023:05:02:58 -0700] "HEAD /bak/backup.sql.tar HTTP/1.1" 404 265 "-" "-" 
94.46.13.81 - - [19/Oct/2023:05:03:38 -0700] "HEAD /restore/.well-known.zip HTTP/1.1" 301 190 "-" "-" 
94.46.13.81 - - [19/Oct/2023:05:03:38 -0700] "HEAD /restore/.well-known.zip HTTP/1.1" 404 265 "-" "-" 
94.46.13.80 - - [19/Oct/2023:05:06:01 -0700] "HEAD /bak/config.json HTTP/1.1" 301 182 "-" "-" 
94.46.13.81 - - [19/Oct/2023:05:06:02 -0700] "HEAD /bak/config.json HTTP/1.1" 404 265 "-" "-" 
107.20.105.74 - - [19/Oct/2023:05:06:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:06:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
114.119.141.203 - - [19/Oct/2023:05:07:46 -0700] "GET /self.logs/error.log.2020-01-07 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
206.47.249.246 - - [19/Oct/2023:05:13:10 -0700] "GET /self.logs/error.log.2019-04-23.gz HTTP/1.1" 304 280 "-" "Mozilla/4.0 (compatible;)" 
2.57.170.164 - - [19/Oct/2023:05:14:21 -0700] "HEAD /old/website.tar HTTP/1.1" 301 182 "-" "-" 
2.57.170.130 - - [19/Oct/2023:05:14:22 -0700] "HEAD /old/website.tar HTTP/1.1" 404 265 "-" "-" 
45.130.136.30 - - [19/Oct/2023:05:15:21 -0700] "HEAD /back/backup.sql.gz HTTP/1.1" 301 185 "-" "-" 
45.130.136.30 - - [19/Oct/2023:05:15:21 -0700] "HEAD /back/backup.sql.gz HTTP/1.1" 404 265 "-" "-" 
84.32.71.96 - - [19/Oct/2023:05:15:34 -0700] "HEAD /back/bak.gz HTTP/1.1" 301 178 "-" "-" 
84.32.71.99 - - [19/Oct/2023:05:15:35 -0700] "HEAD /back/bak.gz HTTP/1.1" 404 265 "-" "-" 
185.198.243.125 - - [19/Oct/2023:05:15:35 -0700] "HEAD /old/backup.tar.gz HTTP/1.1" 301 184 "-" "-" 
185.198.243.86 - - [19/Oct/2023:05:15:35 -0700] "HEAD /old/backup.tar.gz HTTP/1.1" 404 265 "-" "-" 
107.20.105.74 - - [19/Oct/2023:05:16:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:16:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
93.115.7.123 - - [19/Oct/2023:05:18:00 -0700] "HEAD /bak/www.sql HTTP/1.1" 301 178 "-" "-" 
93.115.7.126 - - [19/Oct/2023:05:18:00 -0700] "HEAD /bak/www.sql HTTP/1.1" 404 265 "-" "-" 
185.198.243.108 - - [19/Oct/2023:05:18:08 -0700] "HEAD /back/website.gz HTTP/1.1" 301 182 "-" "-" 
185.198.243.98 - - [19/Oct/2023:05:18:08 -0700] "HEAD /back/website.gz HTTP/1.1" 404 265 "-" "-" 
34.98.143.160 - - [19/Oct/2023:05:18:28 -0700] "HEAD /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 395 "http://www.secrepo.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15 AppEngine-Google; (+http://code.google.com/appengine; appid: s~virustotalcloud)" 
34.98.143.172 - - [19/Oct/2023:05:18:28 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1651 "http://www.secrepo.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15 AppEngine-Google; (+http://code.google.com/appengine; appid: s~virustotalcloud)" 
66.249.64.107 - - [19/Oct/2023:05:18:30 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1651 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
104.198.195.150 - - [19/Oct/2023:05:18:43 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1651 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/118.0.5993.88 Safari/537.36" 
157.55.39.11 - - [19/Oct/2023:05:23:15 -0700] "GET /self.logs/error.log.2021-08-05.gz HTTP/1.1" 200 1284 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
93.115.7.126 - - [19/Oct/2023:05:24:11 -0700] "HEAD /back/backup.sql.zip HTTP/1.1" 301 186 "-" "-" 
93.115.7.126 - - [19/Oct/2023:05:24:11 -0700] "HEAD /back/backup.sql.zip HTTP/1.1" 404 265 "-" "-" 
98.159.226.184 - - [19/Oct/2023:05:24:26 -0700] "HEAD /backups/config.json HTTP/1.1" 301 186 "-" "-" 
98.159.226.188 - - [19/Oct/2023:05:24:27 -0700] "HEAD /backups/config.json HTTP/1.1" 404 265 "-" "-" 
98.159.226.185 - - [19/Oct/2023:05:25:50 -0700] "HEAD /old/mysql.sql HTTP/1.1" 301 180 "-" "-" 
98.159.226.190 - - [19/Oct/2023:05:25:50 -0700] "HEAD /old/mysql.sql HTTP/1.1" 404 265 "-" "-" 
114.119.131.180 - - [19/Oct/2023:05:26:37 -0700] "GET /self.logs/error.log.2020-12-16 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
107.20.105.74 - - [19/Oct/2023:05:26:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:26:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
85.203.44.20 - - [19/Oct/2023:05:27:05 -0700] "HEAD /back/wallet.dat HTTP/1.1" 301 182 "-" "-" 
85.203.44.41 - - [19/Oct/2023:05:27:05 -0700] "HEAD /back/wallet.dat HTTP/1.1" 404 265 "-" "-" 
98.159.226.184 - - [19/Oct/2023:05:27:08 -0700] "HEAD /backups/directory.rar HTTP/1.1" 301 188 "-" "-" 
98.159.226.189 - - [19/Oct/2023:05:27:08 -0700] "HEAD /backups/directory.rar HTTP/1.1" 404 265 "-" "-" 
114.119.136.254 - - [19/Oct/2023:05:27:52 -0700] "GET /self.logs/error.log.2019-12-08 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
54.36.148.215 - - [19/Oct/2023:05:28:14 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
194.32.120.136 - - [19/Oct/2023:05:28:16 -0700] "HEAD /back/public_html.tar HTTP/1.1" 301 187 "-" "-" 
194.32.120.123 - - [19/Oct/2023:05:28:17 -0700] "HEAD /back/public_html.tar HTTP/1.1" 404 265 "-" "-" 
51.222.253.1 - - [19/Oct/2023:05:28:15 -0700] "GET /self.logs/2016/?C=N;O=D HTTP/1.1" 200 8028 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
107.20.105.74 - - [19/Oct/2023:05:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
216.83.52.207 - - [19/Oct/2023:05:36:41 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
60.54.220.247 - - [19/Oct/2023:05:40:10 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)" 
60.54.220.247 - - [19/Oct/2023:05:40:12 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 328 "-" "Safari/15613.3.9.1.16 CFNetwork/1128.1 Darwin/19.6.0 (x86_64)" 
60.54.220.247 - - [19/Oct/2023:05:40:14 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "Safari/15613.3.9.1.16 CFNetwork/1128.1 Darwin/19.6.0 (x86_64)" 
60.54.220.247 - - [19/Oct/2023:05:40:16 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "-" "Safari/15613.3.9.1.16 CFNetwork/1128.1 Darwin/19.6.0 (x86_64)" 
60.54.220.247 - - [19/Oct/2023:05:40:17 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 
60.54.220.247 - - [19/Oct/2023:05:40:17 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 305 "-" "Safari/15613.3.9.1.16 CFNetwork/1128.1 Darwin/19.6.0 (x86_64)" 
60.54.220.247 - - [19/Oct/2023:05:40:18 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "Safari/15613.3.9.1.16 CFNetwork/1128.1 Darwin/19.6.0 (x86_64)" 
85.203.44.136 - - [19/Oct/2023:05:41:16 -0700] "HEAD /bak/www.tar.gz HTTP/1.1" 301 181 "-" "-" 
85.203.44.110 - - [19/Oct/2023:05:41:17 -0700] "HEAD /bak/www.tar.gz HTTP/1.1" 404 265 "-" "-" 
103.194.187.226 - - [19/Oct/2023:05:41:28 -0700] "GET /e/data/js/ajax.js HTTP/1.1" 429 476 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
103.194.187.226 - - [19/Oct/2023:05:42:06 -0700] "GET /e/data/js/ajax.js HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
85.203.47.155 - - [19/Oct/2023:05:42:10 -0700] "HEAD /backups/bak.tar.gz HTTP/1.1" 301 185 "-" "-" 
85.203.47.142 - - [19/Oct/2023:05:42:11 -0700] "HEAD /backups/bak.tar.gz HTTP/1.1" 404 265 "-" "-" 
88.216.39.11 - - [19/Oct/2023:05:42:20 -0700] "HEAD /backups/backup.gz HTTP/1.1" 301 184 "-" "-" 
88.216.39.10 - - [19/Oct/2023:05:42:20 -0700] "HEAD /backups/backup.gz HTTP/1.1" 404 265 "-" "-" 
85.203.44.38 - - [19/Oct/2023:05:42:37 -0700] "HEAD /back/web.zip HTTP/1.1" 301 179 "-" "-" 
85.203.44.17 - - [19/Oct/2023:05:42:37 -0700] "HEAD /back/web.zip HTTP/1.1" 404 265 "-" "-" 
85.203.44.139 - - [19/Oct/2023:05:45:29 -0700] "HEAD /bak/secrepo.com.rar HTTP/1.1" 301 186 "-" "-" 
85.203.44.118 - - [19/Oct/2023:05:45:29 -0700] "HEAD /bak/secrepo.com.rar HTTP/1.1" 404 265 "-" "-" 
84.32.71.77 - - [19/Oct/2023:05:45:41 -0700] "HEAD /restore/application.zip HTTP/1.1" 301 190 "-" "-" 
84.32.71.56 - - [19/Oct/2023:05:45:41 -0700] "HEAD /restore/application.zip HTTP/1.1" 404 265 "-" "-" 
84.32.71.77 - - [19/Oct/2023:05:46:23 -0700] "HEAD /bak/well-known.zip HTTP/1.1" 301 185 "-" "-" 
84.32.71.103 - - [19/Oct/2023:05:46:24 -0700] "HEAD /bak/well-known.zip HTTP/1.1" 404 265 "-" "-" 
107.20.105.74 - - [19/Oct/2023:05:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
157.97.122.32 - - [19/Oct/2023:05:51:53 -0700] "HEAD /back/sql.sql HTTP/1.1" 301 179 "-" "-" 
157.97.122.30 - - [19/Oct/2023:05:51:54 -0700] "HEAD /back/sql.sql HTTP/1.1" 404 265 "-" "-" 
157.97.122.32 - - [19/Oct/2023:05:53:04 -0700] "HEAD /config.js HTTP/1.1" 301 176 "-" "-" 
157.97.122.30 - - [19/Oct/2023:05:53:04 -0700] "HEAD /config.js HTTP/1.1" 404 265 "-" "-" 
114.119.150.227 - - [19/Oct/2023:05:55:19 -0700] "GET /self.logs/error.log.2020-08-27 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
107.20.105.74 - - [19/Oct/2023:05:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:05:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
212.30.37.214 - - [19/Oct/2023:05:59:27 -0700] "HEAD /bak/wallet.dat HTTP/1.1" 301 181 "-" "-" 
212.30.37.220 - - [19/Oct/2023:05:59:27 -0700] "HEAD /bak/wallet.dat HTTP/1.1" 404 265 "-" "-" 
85.203.44.31 - - [19/Oct/2023:06:02:16 -0700] "HEAD /secrepo.com.sql HTTP/1.1" 301 182 "-" "-" 
